EXCLUSE_AR,GP,HOUSE_MANAGE_NO,MODEL_NO,PBLANC_NO,SUBSCRPT_REQST_AMOUNT,SUPLY_AMOUNT,SUPLY_HSHLDCO,TP,`TP
38.3900,1,2022950020,02,2022950020,100,87830,135,38B,
49.5200,-,2022950019,02,2022950019,300,128600,6,C,
37.9300,-,2022950019,01,2022950019,300,102700,16,A,
39.9589,1,2022950018,01,2022950018,300,27700,16,39OA,
39.9589,2,2022950018,04,2022950018,300,28300,16,39OB-T,
39.9589,2,2022950018,03,2022950018,300,27700,16,39OB,
39.9589,1,2022950018,02,2022950018,300,28300,16,39OA-T,
59.9570,1,2022950017,02,2022950017,300,37900,1,A1,
59.9570,1,2022950017,01,2022950017,300,39900,271,A,
65.3910,-,2022950015,03,2022950015,300,34490,28,C,
68.1563,-,2022950015,01,2022950015,300,35415,34,A,
67.8087,-,2022950015,02,2022950015,300,35500,33,B,
83.4850,-,2022950015,05,2022950015,300,43489,34,E,
81.7190,-,2022950015,06,2022950015,300,43103,64,F,
83.1040,-,2022950015,04,2022950015,300,44050,31,D,
81.5985,-,2022950015,07,2022950015,300,42506,34,G,
39.9368,-,2022950014,01,2022950014,10,29103,90,39,
40.1525,-,2022950013,02,2022950013,300,26572,285,40B,
28.6138,-,2022950013,01,2022950013,300,19424,19,28A,
56.4166,1,2022950012,01,2022950012,300,193406,105,A,
56.4166,1,2022950012,02,2022950012,300,185006,42,A-1,
69.5115,3,2022950012,05,2022950012,300,233870,21,C,
59.8251,2,2022950012,04,2022950012,300,200270,147,B,
56.1609,1,2022950012,03,2022950012,300,184904,84,D,
24.2100,-,2022950011,01,2022950011,1000,90100,4,A,
26.3000,-,2022950011,02,2022950011,1000,99800,7,B,
25.6000,-,2022950011,03,2022950011,1000,96000,1,C,
26.8100,-,2022950011,04,2022950011,1000,98000,4,D,
25.6700,-,2022950011,05,2022950011,1000,96000,4,E,
84.9505,1,2022950010,01,2022950010,300,56200,108,84A,
84.7789,1,2022950010,02,2022950010,300,59600,6,84A-1,
84.8098,1,2022950010,03,2022950010,300,56100,90,84B,
84.8098,1,2022950010,04,2022950010,300,59600,5,84B-1,
84.8514,1,2022950010,10,2022950010,300,62500,2,84D-1,
84.8098,1,2022950010,06,2022950010,300,59600,1,84B1-1,
84.9269,1,2022950010,07,2022950010,300,54500,36,84C,
84.9323,1,2022950010,08,2022950010,300,58000,2,84C-1,
84.8514,1,2022950010,09,2022950010,300,59000,36,84D,
84.8098,1,2022950010,05,2022950010,300,56100,18,84B1,
84.9505,1,2022950009,01,2022950009,300,56500,108,84A,
84.7789,1,2022950009,02,2022950009,300,59800,6,84A-1,
84.8098,1,2022950009,03,2022950009,300,56400,90,84B,
84.8098,1,2022950009,04,2022950009,300,59800,5,84B-1,
84.8514,1,2022950009,10,2022950009,300,61000,2,84D-1,
84.8098,1,2022950009,06,2022950009,300,59300,1,84B1-1,
84.9269,1,2022950009,07,2022950009,300,54700,36,84C,
84.9323,1,2022950009,08,2022950009,300,58200,2,84C-1,
84.8514,1,2022950009,09,2022950009,300,57500,36,84D,
84.8098,1,2022950009,05,2022950009,300,55800,18,84B1,
84.3042,1,2022950008,01,2022950008,300,49900,142,84A,
84.3002,1,2022950008,27,2022950008,300,51700,6,84E-3T,
84.9634,1,2022950008,03,2022950008,300,65800,8,84A-P,
84.4026,1,2022950008,04,2022950008,300,49700,18,84B,
84.6743,1,2022950008,05,2022950008,300,54400,1,84B-1P,
84.8164,1,2022950008,08,2022950008,300,55100,4,84C-1P,
84.8164,1,2022950008,09,2022950008,300,51700,71,84C-1T,
84.6743,1,2022950008,06,2022950008,300,65600,1,84B-P,
84.8164,1,2022950008,07,2022950008,300,45900,1,84C-1,
84.9364,1,2022950008,10,2022950008,300,46200,2,84C-2,
84.9364,1,2022950008,11,2022950008,300,54400,1,84C-2P,
84.9364,1,2022950008,12,2022950008,300,51700,70,84C-2T,
84.9364,1,2022950008,13,2022950008,300,67300,6,84C-2TP,
84.2292,1,2022950008,14,2022950008,300,46600,4,84C-3,
84.2292,1,2022950008,15,2022950008,300,51700,67,84C-3T,
84.2292,1,2022950008,16,2022950008,300,67900,6,84C-3TP,
84.5040,1,2022950008,17,2022950008,300,49900,36,84D-1,
84.7062,1,2022950008,18,2022950008,300,55100,5,84D-1P,
84.5040,1,2022950008,19,2022950008,300,51700,36,84D-1T,
84.7062,1,2022950008,20,2022950008,300,67900,9,84D-1TP,
84.8841,1,2022950008,21,2022950008,300,49900,49,84D-2,
84.8841,1,2022950008,22,2022950008,300,51700,41,84D-2T,
84.6843,1,2022950008,23,2022950008,300,54400,1,84E-1P,
84.6843,1,2022950008,24,2022950008,300,51700,6,84E-1T,
84.9242,1,2022950008,25,2022950008,300,51700,6,84E-2T,
84.9242,1,2022950008,26,2022950008,300,67900,1,84E-2TP,
84.9634,1,2022950008,02,2022950008,300,55100,2,84A-1P,
84.8022,1,2022950007,06,2022950007,300,58100,2,84B2-1,
84.8514,1,2022950007,07,2022950007,300,57000,18,84D,
84.8514,1,2022950007,08,2022950007,300,60400,1,84D-1,
84.9913,1,2022950007,09,2022950007,300,54800,18,84E,
84.9255,1,2022950007,10,2022950007,300,58200,1,84E-1,
84.8361,1,2022950007,05,2022950007,300,54700,36,84B2,
84.9669,1,2022950007,12,2022950007,300,60500,1,84F-1,
84.9505,1,2022950007,01,2022950007,300,57100,90,84A,
84.7789,1,2022950007,02,2022950007,300,60400,5,84A-1,
84.8098,1,2022950007,03,2022950007,300,56400,36,84B,
84.8098,1,2022950007,04,2022950007,300,59800,2,84B-1,
84.9669,1,2022950007,11,2022950007,300,57100,18,84F,
84.9505,1,2022950006,01,2022950006,300,57700,126,84A,
84.7789,1,2022950006,02,2022950006,300,61000,7,84A-1,
84.8098,1,2022950006,03,2022950006,300,56500,18,84B,
84.8098,1,2022950006,04,2022950006,300,59900,1,84B-1,
84.8514,1,2022950006,10,2022950006,300,61000,1,84D-1,
84.8098,1,2022950006,06,2022950006,300,59900,2,84B1-1,
84.8361,1,2022950006,07,2022950006,300,55900,36,84B2,
84.8022,1,2022950006,08,2022950006,300,59300,2,84B2-1,
84.8514,1,2022950006,09,2022950006,300,57600,18,84D,
84.8098,1,2022950006,05,2022950006,300,55900,36,84B1,
40.4200,-,2022950005,02,2022950005,300,64080,48,40OA,
32.4150,-,2022950005,01,2022950005,300,54060,48,32OB,
26.1513,1,2022950004,01,2022950004,100,53740,25,26,
41.3980,2,2022950004,02,2022950004,100,79090,24,41,
44.2455,2,2022950004,03,2022950004,100,85520,24,44,
48.8758,3,2022950004,07,2022950004,100,89550,22,48C,
48.7235,3,2022950004,05,2022950004,100,89210,24,48A1,
48.9799,3,2022950004,06,2022950004,100,89430,22,48B,
48.8335,3,2022950004,04,2022950004,100,89970,72,48A,
19.6016,1,2022950003,01,2022950003,1000,54770,44,A,
19.3864,1,2022950003,02,2022950003,1000,53385,22,A1,
